,VideoID,ChannelID,CategoryID,VideoTitle,ChannelTitle,CategoryName,ViewCount,LikeCount,DislikeCount,Duration
4742,uc2_iwVqrRI,UCdKG2JnvPu6mY1NDXYFfN0g,28,Lecture 4: Word Window Classification and Neural Networks,Stanford University School of Engineering,Science & Technology,107398,480,0,4603.0
4743,uc2_iwVqrRI,UCdKG2JnvPu6mY1NDXYFfN0g,28,Lecture 4: Word Window Classification and Neural Networks,Stanford University School of Engineering,Science & Technology,107398,480,0,4603.0
4744,uc2_iwVqrRI,UCdKG2JnvPu6mY1NDXYFfN0g,28,Lecture 4: Word Window Classification and Neural Networks,Stanford University School of Engineering,Science & Technology,107398,480,0,4603.0
4745,uc2_iwVqrRI,UCdKG2JnvPu6mY1NDXYFfN0g,28,Lecture 4: Word Window Classification and Neural Networks,Stanford University School of Engineering,Science & Technology,107398,480,0,4603.0
4746,uc2_iwVqrRI,UCdKG2JnvPu6mY1NDXYFfN0g,28,Lecture 4: Word Window Classification and Neural Networks,Stanford University School of Engineering,Science & Technology,107398,480,0,4603.0
4747,uc2_iwVqrRI,UCdKG2JnvPu6mY1NDXYFfN0g,28,Lecture 4: Word Window Classification and Neural Networks,Stanford University School of Engineering,Science & Technology,107398,480,0,4603.0
4748,uc2_iwVqrRI,UCdKG2JnvPu6mY1NDXYFfN0g,28,Lecture 4: Word Window Classification and Neural Networks,Stanford University School of Engineering,Science & Technology,107398,480,0,4603.0
4749,uc2_iwVqrRI,UCdKG2JnvPu6mY1NDXYFfN0g,28,Lecture 4: Word Window Classification and Neural Networks,Stanford University School of Engineering,Science & Technology,107398,480,0,4603.0
4750,uc2_iwVqrRI,UCdKG2JnvPu6mY1NDXYFfN0g,28,Lecture 4: Word Window Classification and Neural Networks,Stanford University School of Engineering,Science & Technology,107398,480,0,4603.0
4751,Iubs6weMXZQ,UCUR_LsXk7IYyueSnXcNextQ,28,"""Hubness"" from graph theory",Mike X Cohen,Science & Technology,1934,35,0,778.0
4752,eN9Lb3vXsAw,UCWN3xxRkmTPmbKwht9FuE5A,27,AI in 2020,Siraj Raval,Education,65576,2795,0,762.0
4753,piwrX_mvAVw,UCzdEQyIy-uCVXcjwfq8SbKw,26,Pregnancy Workout 1st Trimester | Anna Saccone,Anna Saccone,Howto & Style,607982,17190,0,688.0
4754,aUp_1v6F1WY,UCwFzZN7U8VhmochUCOEKWiA,27,First trimester pregnancy yoga  (4 to 6 weeks),Bettina Rae,Education,194752,3800,0,609.0
4755,eppNG6VfVdo,UCvOwKoCHcZKyHuGNAezw0LA,26,EXERCISE DURING PREGNANCY | DO'S AND DON'TS!,Carly Rowena,Howto & Style,565026,7328,0,498.0
4756,8fMX3s99O3k,UCKk55TMG5VBi0mt_1y6dpIQ,22,"Amy Bregar, MD | Gynecology Oncology | Wentworth-Douglass Hospital",Wentworth-Douglass Hospital,People & Blogs,1127,11,0,99.0
4757,Y8u42OjH0ss,UCAuUUnT6oDeKwE6v1NGQxug,22,What you don't know about marriage | Jenna McCarthy,TED,People & Blogs,3659534,36196,0,678.0
4758,Y8u42OjH0ss,UCAuUUnT6oDeKwE6v1NGQxug,22,What you don't know about marriage | Jenna McCarthy,TED,People & Blogs,3659534,36196,0,678.0
4759,0UuYUnZoy2c,UCUMZ7gohGI9HcU9VNsr2FJQ,25,Nap at Work: Four Products to Sleep at the Office,Bloomberg Originals,News & Politics,45845,281,0,222.0
4760,MfTv8dwGpwI,UCvlVuntLjdURVD3b3Hx7kxw,23,The Pros And Cons Of Dating Smart People. Drew Barth - Full Special,Dry Bar Comedy,Comedy,6507303,153787,0,2387.0
4761,MfTv8dwGpwI,UCvlVuntLjdURVD3b3Hx7kxw,23,The Pros And Cons Of Dating Smart People. Drew Barth - Full Special,Dry Bar Comedy,Comedy,6507303,153787,0,2387.0
4762,DzaNVjfjZiI,UCsT0YIqwnpJCM-mx7-gSA4Q,29,Comment trouver sa voie ?  | Marie Dosiere | TEDxPoitiers,TEDx Talks,Nonprofits & Activism,527908,13575,0,1002.0
4763,bRtBHF-WPpM,UCsT0YIqwnpJCM-mx7-gSA4Q,29,How to Figure Out What You Really Want | Ashley Stahl | TEDxLeidenUniversity,TEDx Talks,Nonprofits & Activism,7979815,234175,0,1140.0
4764,Vf7oJ6z2LCc,UCtYLUTtgS3k1Fg4y5tAhLbw,27,"Lowess and Loess, Clearly Explained!!!",StatQuest with Josh Starmer,Education,101984,2243,0,610.0
4765,PmBeGKqMJ_Y,UCUR_LsXk7IYyueSnXcNextQ,28,Subject- vs. group-level analyses,Mike X Cohen,Science & Technology,1155,25,0,643.0
4766,Bmt89hHyxuM,UCUR_LsXk7IYyueSnXcNextQ,28,"Origin, significance, and interpretation of EEG",Mike X Cohen,Science & Technology,25416,500,0,1297.0
4767,ukjuFUghieg,UCUR_LsXk7IYyueSnXcNextQ,28,Neuroscience as source separation,Mike X Cohen,Science & Technology,17871,210,0,958.0
4768,HXiq2nBRTPw,UCsT0YIqwnpJCM-mx7-gSA4Q,29,The Surprising Truth About Making Babies Late | Reisa Pollard | TEDxVancouver,TEDx Talks,Nonprofits & Activism,1185647,21137,0,1093.0
4769,1THuCOKNn6U,UClOghZ_xkI1km31IeoY-9Bw,27,Lecture 02 - Filtering,UCF CRCV,Education,136752,817,0,4387.0
4770,-AuwMJAqjJc,UCBVCi5JbYmfG3q5MEuoWdOw,27,Example Gaussian Filter,Udacity,Education,91671,537,0,131.0
4771,KEHpUFZJLyA,UC8ewIOzX7q4tJYcKkg1rAAg,22,White Gaussian Noise | B Tech | Communication System | 4th sem | Lect 33,KS Academy [ The IPU Academy ],People & Blogs,28944,179,0,278.0
4772,5Q5p6eVM7zM,UCLSFrH7H3Memua6CV7bdVcQ,27,Autocorrelation Function (ACF) vs. Partial Autocorrelation Function (PACF) in Time Series Analysis,Data Science Show,Education,114067,0,0,810.0
4773,DeORzP0go5I,UCUcpVoi5KkJmnE3bvEhHR0Q,24,Time Series Talk : Autocorrelation and Partial Autocorrelation,ritvikmath,Entertainment,299997,6970,0,796.0
4774,cr4zIXAmSRI,UCUcpVoi5KkJmnE3bvEhHR0Q,24,Time Series Talk : White Noise,ritvikmath,Entertainment,134990,2848,0,456.0
4775,kqSzLo9fenk,UCgBncpylJ1kiVaPyP-PZauQ,28,A friendly introduction to Bayes Theorem and Hidden Markov Models,Serrano.Academy,Science & Technology,437536,12433,0,1966.0
4776,IIuXF5QRBTY,UC5m-vgnrYeIpJAJFBvLaqNQ,28,Gaussian,Paul Francis,Science & Technology,95552,507,0,267.0
4777,4jQpSjoGTR4,UCN00C92K4ocilWD1NWjOrqA,27,What is White Gaussian noise ?,OPENBOX Education,Education,13746,162,0,155.0
4778,0coMYtPX7os,UCwFzZN7U8VhmochUCOEKWiA,27,First trimester pregnancy yoga - gentle grounding flow,Bettina Rae,Education,30914,1228,0,1053.0
4779,Unzc731iCUY,UCEBb1b_L6zDS3xTUrIALZOw,27,How to Speak,MIT OpenCourseWare,Education,14759869,354236,0,3823.0
4780,X9C_35V9t40,UCG36u-k09zdIPQh5EEdVgTA,10,Chilled Acoustic Vol. 2 ❄️ Indie Folk Compilation | Mahogany Playlist,Mahogany,Music,940991,11662,0,2745.0
4781,LaAl4xpojTw,UC4IhgQSETRnAIEb694TwQxQ,27,The 9 Books You Should Read Before You Turn 30,Success Secrets TV,Education,2471991,80158,0,576.0
4782,4TTpwIZrUAo,UCUR_LsXk7IYyueSnXcNextQ,28,Convolution via frequency domain multiplication,Mike X Cohen,Science & Technology,22219,316,0,1953.0
4783,4TTpwIZrUAo,UCUR_LsXk7IYyueSnXcNextQ,28,Convolution via frequency domain multiplication,Mike X Cohen,Science & Technology,22219,316,0,1953.0
4784,4TTpwIZrUAo,UCUR_LsXk7IYyueSnXcNextQ,28,Convolution via frequency domain multiplication,Mike X Cohen,Science & Technology,22219,316,0,1953.0
4785,4TTpwIZrUAo,UCUR_LsXk7IYyueSnXcNextQ,28,Convolution via frequency domain multiplication,Mike X Cohen,Science & Technology,22219,316,0,1953.0
4786,4TTpwIZrUAo,UCUR_LsXk7IYyueSnXcNextQ,28,Convolution via frequency domain multiplication,Mike X Cohen,Science & Technology,22219,316,0,1953.0
4787,Ed5pgkDbXk4,UCGLOf9Jk6x_r7smdhfAEY_A,27,Mahalanobis Distance Intuition And Derivation,Ahmed Fathi,Education,4958,36,0,1812.0
4788,QaKFO0brp_Y,UCT_Wb79S4LKNFQtXiWeC1OQ,22,Mahalanobis Distances,Maths Resource,People & Blogs,32370,105,0,522.0
4789,3IdvoI8O9hU,UCASIK966SA2NyLh5Ls6-21A,27,Mahalanobis Distance - intuitive understanding through graphs and tables,Gopal Prasad Malakar,Education,64933,839,0,627.0
4790,spNpfmWZBmg,UCXCscRMmz4vqKzEunyVrEnQ,28,23: Mahalanobis distance,Matthew E. Clapham,Science & Technology,140300,1840,0,687.0
4791,spNpfmWZBmg,UCXCscRMmz4vqKzEunyVrEnQ,28,23: Mahalanobis distance,Matthew E. Clapham,Science & Technology,140300,1840,0,687.0
4792,c_hBZdIUlyA,UCZWO2OrUFQ0F6Ft_zO4LqQg,24,非诚勿扰 Part3 “2014年最意外牵手”上演！  农村小伙儿带走“白俄罗斯女神”  140928 HD,江苏卫视官方频道China JiangsuTV Official Channel,Entertainment,1438287,3154,0,1626.0
4793,tD2EiuAistI,UCZWO2OrUFQ0F6Ft_zO4LqQg,24,缘来非诚勿扰 Part3 男嘉宾尴尬遭遇前女友    “真没想到她竟然会在台上！” 160109 H264,江苏卫视官方频道China JiangsuTV Official Channel,Entertainment,1421258,1676,0,1467.0
4794,hrYnTRP_NQ8,UChtA4uzh-J0QtMqqJUsoURQ,24,"【精彩片段】非诚勿扰110326 哈佛大学怪才博士堪称""表情帝"" pt2/2",奇偶,Entertainment,327967,446,0,628.0
4795,L_1ySB8dQzU,UChtA4uzh-J0QtMqqJUsoURQ,24,"【精彩片段】非诚勿扰110326 哈佛大学怪才博士堪称""表情帝"" pt1/2",奇偶,Entertainment,282736,343,0,706.0
4796,np5CxmwtT1I,UCkK9-FQj0pxFI2nkN88gbOQ,24,【我是演说家】精彩看点：哈佛美女学霸登台演讲，鲁豫，乐嘉等大咖们都惊呆了！[超清版],能量传播官方频道 NengLiang Media Official Channel,Entertainment,140513,617,0,588.0
4797,WVxz2j4_skI,UC3gNmTGu-TTbFPpfSs5kNkg,1,Step Brothers (6/8) Movie Clip - Licking Dogsh** (2008) HD,Movieclips,Film & Animation,1307806,6395,0,156.0
4798,F8lqKdPPFac,UCjSuIzrxJzujVha1Klfb3_w,28,"Apple Watch Basics: Getting Started - Basic Operations, Phone Calls, Messages and More!",Chakkaradeep Chandran,Science & Technology,1599564,11817,0,865.0
4799,boyGoWsi7DI,UCeysIZV7YCOoSJNQc9pgbXQ,28,Apple Watch User Guide & Tutorial! (Apple Watch Basics!),Tech IRL,Science & Technology,637244,8750,0,302.0
4800,ZIdt8WNb9K0,UCw185nSrRQ8kW1uFO4l0CFg,20,Apple Watch - Complete Beginners Guide,AppFind,Gaming,7798182,54355,0,3194.0
4801,tf2SfTkZ8g0,UCZtOI6AjZfxU2RFD_dfaDgA,28,Apple Watch Series 3 | Tips and Tricks 2017,Jackie Dunne,Science & Technology,511820,7292,0,389.0
4802,-tN318ViQoM,UCwLFjBCQ4CmOIT1KMDE6fUw,10,Relaxing Classical Music Radio 24/7 with live burning Fireplace,Wicked Sounds,Music,236198,1364,0,622590.0
4803,F8ZS_wbpLzs,UCJhjE7wbdYAae1G25m0tHAA,10,🥂 Evening Christmas Jazz - Snow Winter Smooth Jazz - Dinner Music for Romantic,Cafe Music BGM channel,Music,638626,4266,0,433273.0
4804,04HP8lo03l0,UCJhjE7wbdYAae1G25m0tHAA,10,⛄️ Winter Weekend Jazz - Christmas Music & Cozy Slow Jazz to Start Your Day Off Right,Cafe Music BGM channel,Music,474539,3074,0,519797.0
4805,1Lmyq1yBpjs,UCEi0EgWJ5m7gVBQ68a1L0TA,10,Cozy Coffeehouse ☕ - An Indie/Folk/Acoustic Playlist | Vol. 2,alexrainbirdMusic,Music,3109704,23620,0,5435.0
4806,Oc5FocUlwvI,UCoW18GLZR303VMaQkd9AqVA,22,卷心菜炒粉丝,美食吃货俱乐部,People & Blogs,203072,1294,0,240.0
4807,qAbRtgo7sVo,UCxXg9tA-QbEVcnInADf7pZw,10,Rockin' Around The Christmas Tree,Brenda Lee - Topic,Music,8901081,28147,0,126.0
4808,MhPmWOYNRkI,UCVndonJ_jWKHiO5jYBjek6w,22,How to Use Zotero with Scrivener,"Stan Skrabut, Ed.D.",People & Blogs,13577,192,0,474.0
4809,HwCL3qozuB4,UCCpumB1yKSvTzR82tHdad8Q,27,Learn Zotero | Step by step tutorial,SciArtFun,Education,173863,1728,0,1009.0
4810,pueO_XYiS1w,UCWGUpLkOG-NZH-N6A2jcgSA,27,How to install Zotero,Georgia State University Library,Education,10799,6,0,81.0
4811,4aDvAPLZwCY,UCYspUZGexLdDLjHRkuERQlg,27,Zotero Tutorial: Working with PDFs,Nicholas Cifuentes-Goodbody,Education,111817,1031,0,718.0
4812,jRRIFtmc9qw,UCarkpszU6ijJfL9-_8Stk-w,22,"2: Collections, tagging and Notes in Zotero",Diversity and Ability,People & Blogs,1217,6,0,382.0
4813,TSX7Jr7rXaE,UCzOuGtenTx9oDi5Bvxg7L_Q,26,How to make yarn flower with  pen and yarn -updated video in description box),ArtsnCrafts4u,Howto & Style,522361,3359,0,213.0
4814,T-5dQm77D6k,UC6HpWXlPtnFZwR5leguqwJg,26,DIY 手工 制作 适合初学者 简单 花朵 太阳花 基础 钩针 挂件 装饰 展示,DIY 创意与灵感 - 普通话 -Pǔtōnghuà - Chinese,Howto & Style,118599,640,0,261.0
4815,kogj9fSNqv4,UCswHDKvVlidNa02Y_T0D1Zw,26,Tips on how to recycle litte bits of leftover yarn by ARNE & CARLOS,ARNE & CARLOS,Howto & Style,141424,4998,0,255.0
4816,Jo5EX9RYEhI,UCmWBp2Pt6z1Rt0QAYn9Fupw,26,小芳／香菇菜包，教你在家裡做素馅包子比早餐店賣的菜包子還好吃,小芳美食,Howto & Style,190552,1224,0,377.0
4817,8ExccObeFc4,UC9sostjLU78T1jlTihWK8rQ,26,【原创】素馅饺子最好吃的做法 大妈教你这样调馅 吃起来比肉馅饺子还香,WUWU秀,Howto & Style,73773,580,0,178.0
4818,M6DD504lDac,UCCKlp1JI9Yg3-cUjKPdD3mw,26,包子 几个蒸包子的诀窍 失败是一件很困难的事情,小高姐的 Magic Ingredients,Howto & Style,7040055,118573,0,402.0
4819,M6DD504lDac,UCCKlp1JI9Yg3-cUjKPdD3mw,26,包子 几个蒸包子的诀窍 失败是一件很困难的事情,小高姐的 Magic Ingredients,Howto & Style,7040055,118573,0,402.0
4820,azN-F_pZcb8,UCmWBp2Pt6z1Rt0QAYn9Fupw,22,包子包法超簡單，一看就會。中華まの包み方超簡単です,小芳美食,People & Blogs,157462,839,0,245.0
4821,S-gxNYXogKU,UCJhjE7wbdYAae1G25m0tHAA,10,"Winter Night Jazz Music - Stress relief - Relaxing Cafe Jazz Music For Sleep, Work, Study",Cafe Music BGM channel,Music,17753248,146934,0,21688.0
4822,jJ45LTOwiwg,UCSc6s-ZJXKlSQr51dsox34g,20,Shadow Warrior 2 - 15 Glorious Minutes of Gameplay [E3 2015],DevolverDigital,Gaming,2899493,17169,0,893.0
4823,DSGyEsJ17cI,UCJhjE7wbdYAae1G25m0tHAA,10,Rainy Jazz: Relaxing Jazz & Bossa Nova Music Radio - 24/7 Chill Out Piano & Guitar Music,Cafe Music BGM channel,Music,37718591,256104,0,0.0
4824,DSGyEsJ17cI,UCJhjE7wbdYAae1G25m0tHAA,10,Rainy Jazz: Relaxing Jazz & Bossa Nova Music Radio - 24/7 Chill Out Piano & Guitar Music,Cafe Music BGM channel,Music,37718591,256104,0,0.0
4825,DSGyEsJ17cI,UCJhjE7wbdYAae1G25m0tHAA,10,Rainy Jazz: Relaxing Jazz & Bossa Nova Music Radio - 24/7 Chill Out Piano & Guitar Music,Cafe Music BGM channel,Music,37718591,256104,0,0.0
4826,M6AKIIhoFn4,UC1ZRVOl5MFHIXU4zZr-Oglg,27,Part 3 – The Belmont Report: Basic Ethical Principles and their Application,U.S. Department of Health and Human Services,Education,548723,1647,0,1610.0
4827,OQQ-W_63UgQ,UCdKG2JnvPu6mY1NDXYFfN0g,28,Lecture 1 | Natural Language Processing with Deep Learning,Stanford University School of Engineering,Science & Technology,749788,6606,0,4301.0
4828,OQQ-W_63UgQ,UCdKG2JnvPu6mY1NDXYFfN0g,28,Lecture 1 | Natural Language Processing with Deep Learning,Stanford University School of Engineering,Science & Technology,749788,6606,0,4301.0
4829,OQQ-W_63UgQ,UCdKG2JnvPu6mY1NDXYFfN0g,28,Lecture 1 | Natural Language Processing with Deep Learning,Stanford University School of Engineering,Science & Technology,749788,6606,0,4301.0
4830,OQQ-W_63UgQ,UCdKG2JnvPu6mY1NDXYFfN0g,28,Lecture 1 | Natural Language Processing with Deep Learning,Stanford University School of Engineering,Science & Technology,749788,6606,0,4301.0
4831,OQQ-W_63UgQ,UCdKG2JnvPu6mY1NDXYFfN0g,28,Lecture 1 | Natural Language Processing with Deep Learning,Stanford University School of Engineering,Science & Technology,749788,6606,0,4301.0
4832,Q0V7WpzICI8,UCaNIxVagLhqupvUiDK01Mgg,27,Paired t Test | Statistics Tutorial #21| MarinStatsLectures,MarinStatsLectures-R Programming & Statistics,Education,150427,1654,0,893.0
4833,2_rbCPa50H0,UCBIWbtaDj-3jdiDV2hbB7Aw,22,DAY 09|我的下一辆dream car| 安装了家用烧烤架| 爸妈来美国旅行最不习惯的是什么？,Phiphiwearswhat,People & Blogs,7383,66,0,487.0
4834,JRHEdSQ6NGA,UCBIWbtaDj-3jdiDV2hbB7Aw,22,DAY 08| 素菜小炒 | 圣诞礼物推荐| 和牛豆腐汤 |去丝芙兰给老公化了个妆|Couple Talk,Phiphiwearswhat,People & Blogs,7242,93,0,1177.0
4835,PDaDZgtwhAI,UCbSRkuJoU3-tIkrU5Xx01Qg,26,有新意的男生圣诞送礼指南 送男友 送老公 | UGG 游戏键盘 狼人杀,JessTalk 蓉儿,Howto & Style,10827,70,0,432.0
4836,iM4D_vqW-dE,UCwZFL945LUQcF9OpEWSfbeg,28,Python Natural Language Processing with NLTK #6 - Count Words Frequencies,Código Logo,Science & Technology,1460,7,0,158.0
4837,oYBiqB26EYw,UC-yOwaa0tROB52MfrI0m9dw,27,Meaning of dot product,Shridhar Jagtap,Education,95543,1353,0,581.0
4838,98C7iv8OcnI,UCFe6jenM1Bc54qtBsIJGRZQ,27,Vectors - The Dot Product,patrickJMT,Education,1043035,5690,0,447.0
4839,98C7iv8OcnI,UCFe6jenM1Bc54qtBsIJGRZQ,27,Vectors - The Dot Product,patrickJMT,Education,1043035,5690,0,447.0
4840,8SDEMYBcih8,UCda_RJU9-xB0Hswcrjn4SKw,27,Vector Dot Product and Cosine,Jamie King,Education,6061,61,0,444.0
4841,D4_cQ3WClBg,UClz0SnuekxoFX5MCA8e1uRA,26,圍脖-套收接合,Kelly Hung,Howto & Style,15900,75,0,113.0
4842,jGcXhx_cR8E,UCJtMXDZIynWZB0h36ij6g9A,26,棒針編織包包 流蘇小挎包,Crochet Studio,Howto & Style,6187,77,0,921.0
4843,VW0zu043At0,UCLOxUJXk1Rxf63xT4N-o_UQ,26,【編織】小常識 - 針與線的關係  | 毛線 | 棒針 | 勾針 | 釘板 | 城堡編織器,TiA的D.I.Y教室,Howto & Style,12723,72,0,413.0
4844,bfMe2FQ2NFw,UCobcY7jmoVzEP22OuDVuX3A,26,How to make a bottle pouch-- 【实用篇】 | 实用钩针水瓶套 | Crochet Tutorial |钩针编织小物--巧手妈妈课室🌹🌹🌹,手作diy HandyMum Lin TV,Howto & Style,52493,265,0,1786.0
4845,tHJCc7fppoU,UC6HpWXlPtnFZwR5leguqwJg,26,自制 编织 钩针 钩织 简易 实用 简单 方便 手机套 智能手机保护壳 教学,DIY 创意与灵感 - 普通话 -Pǔtōnghuà - Chinese,Howto & Style,122871,569,0,543.0
4846,iy6ERmxp4cw,UC-UdR2sOW2GDbn155EqxZtw,2,韩国超粗毛线编织手工diy围脖帽子包包教程手拿包,Jason Wu,Autos & Vehicles,26710,181,0,1273.0
4847,psqrMqoe5cM,UC6HpWXlPtnFZwR5leguqwJg,26,DIY 手工制作  学习 简单 钩针 基础 网针  展示,DIY 创意与灵感 - 普通话 -Pǔtōnghuà - Chinese,Howto & Style,138375,1212,0,924.0
4848,Ao5_w_d63q4,UCWjXCTixY4nYsutRXVBrjYg,22,How to crochet perfect circle -【钩针教程】钩针零基础短针圆形详细教程-新手入门,RE;Yarn Shop Studio,People & Blogs,43376,415,0,787.0
4849,o26qoCYLdS8,UCJhjE7wbdYAae1G25m0tHAA,10,"Relaxing Jazz Instrumental Music For Study,Work,Relax - Cafe Music - Background Music",Cafe Music BGM channel,Music,27483149,144430,0,12866.0
4850,JRKZuIdT8Y0,UCaWd5_7JhbQBe4dknZhsHJg,24,Top 10 Funniest Dance Scenes in Movies,WatchMojo.com,Entertainment,1108950,7459,0,753.0
4851,BodXwAYeTfM,UCob18p7NfCR6uVRC1WTpe5g,23,Pee-wee's Big Adventure - Tequila,LARG3MARG3,Comedy,1846022,7051,0,89.0
4852,eeCiXEaVYcg,UCvpWRQzhm8cE4XbzEHGth-Q,27,Z-Transform Example #1 - Z-Transform Part 1,Adam Panagos,Education,125679,658,0,333.0
4853,3VLJO-izWPA,UCK8sQmJBp8GCxrOtXWBpyEA,28,First Responders' Day: A Moment in Search,Google,Science & Technology,11100236,18905,0,92.0
4854,PaFPbb66DxQ,UCtYLUTtgS3k1Fg4y5tAhLbw,27,The Main Ideas of Fitting a Line to Data (The Main Ideas of Least Squares and Linear Regression.),StatQuest with Josh Starmer,Education,478686,8909,0,562.0
4855,PaFPbb66DxQ,UCtYLUTtgS3k1Fg4y5tAhLbw,27,The Main Ideas of Fitting a Line to Data (The Main Ideas of Least Squares and Linear Regression.),StatQuest with Josh Starmer,Education,478686,8909,0,562.0
4856,PaFPbb66DxQ,UCtYLUTtgS3k1Fg4y5tAhLbw,27,The Main Ideas of Fitting a Line to Data (The Main Ideas of Least Squares and Linear Regression.),StatQuest with Josh Starmer,Education,478686,8909,0,562.0
4857,ugd4k3dC_8Y,UCPdiUsnZeWd6PbZndHEAw5g,27,The Correlation Coefficient - Explained in Three Steps,Benedict,Education,798632,9770,0,414.0
4858,ugd4k3dC_8Y,UCPdiUsnZeWd6PbZndHEAw5g,27,The Correlation Coefficient - Explained in Three Steps,Benedict,Education,798632,9770,0,414.0
4859,tDxeR6JT6nM,UCHCxKrD0CG4iRUfHbB5xoJw,27,"Partial, semi-partial (part) correlation and regression in SPSS",Phil Chan,Education,19488,97,0,1060.0
4860,nP0_SWjp5Sw,UCvrQpAwr-mlpcqLuqKRg4lw,22,Multiple Regression and Partial Correlation,Mike Sliter,People & Blogs,31857,146,0,451.0
4861,WQeAsZxsXdQ,UCC_0vyFTKk1Nlodo4QsiQkw,27,Interpreting Output for Multiple Regression in SPSS,Dr. Todd Grande,Education,514325,5522,0,521.0
4862,TKRdp4qiCPs,UCXZDkVXQ-wS53oQIWLWvnKQ,26,partial and semi-partial correlations explanation,Math Guy Zero,Howto & Style,24649,297,0,263.0
4863,OpAf4N582bA,UCXCscRMmz4vqKzEunyVrEnQ,28,Partial and semipartial correlation,Matthew E. Clapham,Science & Technology,25073,249,0,749.0
4864,OpAf4N582bA,UCXCscRMmz4vqKzEunyVrEnQ,28,Partial and semipartial correlation,Matthew E. Clapham,Science & Technology,25073,249,0,749.0
4865,LF0WAVBIhNA,UCG1nlVDeXXNBqBga_NR_2YQ,27,Partial Correlation Tutorial,The Doctoral Journey,Education,53598,302,0,567.0
4866,8i0h98chSHU,UCK2Ht5F4xeHsfVDa_Se7W8Q,26,Partial Correlation Practice Problem,Statistics with Dr. M. and Dr. B.,Howto & Style,24831,167,0,447.0
4867,E1cP-tEIr4Q,UC8zX8RAJj9HuKPDnRPN5cNA,27,Correlations explained,Belinda Davey,Education,7217,70,0,414.0
4868,qtaqvPAeEJY,UCtYLUTtgS3k1Fg4y5tAhLbw,27,"Covariance, Clearly Explained!!!",StatQuest with Josh Starmer,Education,433676,10516,0,1343.0
4869,qtaqvPAeEJY,UCtYLUTtgS3k1Fg4y5tAhLbw,27,"Covariance, Clearly Explained!!!",StatQuest with Josh Starmer,Education,433676,10516,0,1343.0
4870,qtaqvPAeEJY,UCtYLUTtgS3k1Fg4y5tAhLbw,27,"Covariance, Clearly Explained!!!",StatQuest with Josh Starmer,Education,433676,10516,0,1343.0
4871,qtaqvPAeEJY,UCtYLUTtgS3k1Fg4y5tAhLbw,27,"Covariance, Clearly Explained!!!",StatQuest with Josh Starmer,Education,433676,10516,0,1343.0
4872,3jr_vbxajcs,UCiBK_WOl2eEPAo397D5jYBQ,27,"Partial Correlation: Part 1 - Calculating ""r""",SPSSisFun,Education,24408,154,0,591.0
4873,3jr_vbxajcs,UCiBK_WOl2eEPAo397D5jYBQ,27,"Partial Correlation: Part 1 - Calculating ""r""",SPSSisFun,Education,24408,154,0,591.0
4874,o4JbIotpras,UCqKiDBaeIA61KZxUqWHNb6w,27,GYRI OF THE BRAIN - LEARN IN 4 MINUTES,Neural Academy,Education,181637,6545,0,252.0
4875,uJryes5Vk1o,UCcIXc5mJsHVYTZR1maL5l9w,22,Gradient Descent (C1W2L04),DeepLearningAI,People & Blogs,118960,1009,0,684.0
4876,LLux1SW--oM,UCcIXc5mJsHVYTZR1maL5l9w,22,Softmax Regression (C2W3L08),DeepLearningAI,People & Blogs,138995,1665,0,708.0
4877,QFkoVLvG_5s,UC5rHgJJnyYE4XHU45ltEYLQ,26,Softmax function 101 in minutes,Uniqtech,Howto & Style,31267,302,0,466.0
4878,rBCqOTEfxvg,UCZJFWtb6qUBySgyC0laY_JQ,22,Attention is all you need; Attentional Neural Network Models | Łukasz Kaiser | Masterclass,Pi School,People & Blogs,134907,2496,0,2903.0
4879,JMQv6abW_ds,UC1PLEjbzpCeqJ39xD2BaxXg,22,"Big Ideas in Cognitive Neuroscience, CNS 2017: Jean-Rémi King",Cognitive Neuroscience Society,People & Blogs,2537,20,0,1008.0
4880,WiVHSRY2I5Y,UCsT0YIqwnpJCM-mx7-gSA4Q,29,"Change Your Closet, Change Your Life | Gillian Dunn | TEDxWhiteRock",TEDx Talks,Nonprofits & Activism,3166713,93607,0,938.0
4881,TSW1cvO8n54,UCZ5lEoiKmkGCNiiFYnpG_BA,22,Making mooncakes with my Chinese mother-in-law!,Miriam Follin 北欧米粒,People & Blogs,262666,8174,0,771.0
4882,25LYcG0Pt38,UCCKlp1JI9Yg3-cUjKPdD3mw,26,椒盐五仁月饼 Five-nut Mooncakes,小高姐的 Magic Ingredients,Howto & Style,1974897,45218,0,482.0
4883,tkGsB0omCoA,UC9TM3Lrth8MQjHrttZJZiEw,19,Dumpling School #1 | Basic Dumplings (Jiaozi) From Scratch | 饺子,Adam Liaw,Travel & Events,729694,22462,0,884.0
4884,vu6hI2pUdjw,UC8-6RGzFgMLzw9ScgB_BHUg,26,How to dry and string chillies,Riverford Organic Farmers,Howto & Style,198375,867,0,150.0
4885,vTk34JxEtzk,UCptL6_qMImyW_yZwiMjQdpg,26,"A Complete Guide on How to Oven Dry & Store Hot Peppers: Cayenne, Facing Heaven and Jalapenos",Gary Pilarchik (The Rusted Garden),Howto & Style,118369,1375,0,242.0
4886,IxQtK2SjWWM,UCdKG2JnvPu6mY1NDXYFfN0g,28,Lecture 10: Neural Machine Translation and Models with Attention,Stanford University School of Engineering,Science & Technology,88507,751,0,4884.0
